function,cyclomatic,modified,strict,essential,nesting,path_count,path_c_log,bug
OpenMM::CudaParallelCalcCustomAngleForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::CudaParallelCalcCustomBondForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::CudaParallelCalcCustomCompoundBondForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::CudaParallelCalcCustomExternalForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::CudaParallelCalcCustomHbondForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::CudaParallelCalcCustomNonbondedForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::CudaParallelCalcCustomTorsionForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::beginComputation,9,9,10,1,2,20,1,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::BeginComputationTask::BeginComputationTask,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::BeginComputationTask::execute,4,4,5,1,3,4,1,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::CudaParallelCalcForcesAndEnergyKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::finishComputation,10,10,10,1,3,124,2,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::FinishComputationTask::execute,6,6,6,1,4,6,1,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::FinishComputationTask::FinishComputationTask,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::initialize,3,3,3,1,1,4,1,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::~CudaParallelCalcForcesAndEnergyKernel,4,4,4,1,1,8,1,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::CudaParallelCalcHarmonicAngleForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::CudaParallelCalcHarmonicBondForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::CudaParallelCalcNonbondedForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcPeriodicTorsionForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcPeriodicTorsionForceKernel::CudaParallelCalcPeriodicTorsionForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcPeriodicTorsionForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcPeriodicTorsionForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcPeriodicTorsionForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcPeriodicTorsionForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcPeriodicTorsionForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcRBTorsionForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcRBTorsionForceKernel::CudaParallelCalcRBTorsionForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcRBTorsionForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcRBTorsionForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcRBTorsionForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcRBTorsionForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcRBTorsionForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParameterSet::CudaParameterSet,10,10,10,1,3,30,1,0
OpenMM::CudaParameterSet::getBuffers,1,1,1,1,0,1,0,0
OpenMM::CudaParameterSet::getNumObjects,1,1,1,1,0,1,0,0
OpenMM::CudaParameterSet::getNumParameters,1,1,1,1,0,1,0,0
OpenMM::CudaParameterSet::getParameterSuffix,5,5,6,1,2,12,1,0
OpenMM::CudaParameterSet::getParameterValues,17,17,17,1,4,120,2,0
OpenMM::CudaParameterSet::setParameterValues,16,16,16,1,4,60,2,0
OpenMM::CudaParameterSet::~CudaParameterSet,4,4,4,1,3,4,1,0
OpenMM::CudaPlatform::contextCreated,9,9,9,1,1,2,0,0
OpenMM::CudaPlatform::contextDestroyed,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::CudaCompiler,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::CudaDeviceIndex,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::CudaDeviceName,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::CudaHostCompiler,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::CudaPlatform,4,4,4,1,0,1,0,0
OpenMM::CudaPlatform::CudaPrecision,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::CudaTempDirectory,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::CudaUseBlockingSync,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::CudaUseCpuPme,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::getName,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::getPropertyValue,2,2,2,1,1,2,0,0
OpenMM::CudaPlatform::getSpeed,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::PlatformData::initializeContexts,2,2,2,1,1,2,0,0
OpenMM::CudaPlatform::PlatformData::PlatformData,16,16,17,1,3,480,3,0
OpenMM::CudaPlatform::PlatformData::syncContexts,2,2,2,1,1,2,0,0
OpenMM::CudaPlatform::PlatformData::~PlatformData,2,2,2,1,1,2,0,0
OpenMM::CudaPlatform::setPropertyValue,1,1,1,1,0,1,0,0
OpenMM::CudaPlatform::supportsDoublePrecision,1,1,1,1,0,1,0,0
OpenMM::CudaRemoveCMMotionKernel::CudaRemoveCMMotionKernel,1,1,1,1,0,1,0,0
OpenMM::CudaRemoveCMMotionKernel::execute,1,1,1,1,0,1,0,0
OpenMM::CudaRemoveCMMotionKernel::initialize,3,3,3,1,1,2,0,0
OpenMM::CudaRemoveCMMotionKernel::~CudaRemoveCMMotionKernel,2,2,2,1,1,2,0,0
OpenMM::CudaRpmdKernelFactory::createKernelImpl,2,2,2,1,1,2,0,0
OpenMM::CudaSort::CudaSort,8,8,8,1,1,64,2,0
OpenMM::CudaSort::sort,4,4,5,1,1,6,1,0
OpenMM::CudaSort::SortTrait::~SortTrait,1,1,1,1,0,1,0,0
OpenMM::CudaSort::~CudaSort,6,6,6,1,1,32,2,0
OpenMM::CudaUpdateStateDataKernel::createCheckpoint,4,4,4,1,1,2,0,0
OpenMM::CudaUpdateStateDataKernel::CudaUpdateStateDataKernel,1,1,1,1,0,1,0,0
OpenMM::CudaUpdateStateDataKernel::getForces,2,2,2,1,1,2,0,0
OpenMM::CudaUpdateStateDataKernel::getPeriodicBoxVectors,1,1,1,1,0,1,0,0
OpenMM::CudaUpdateStateDataKernel::getPositions,6,6,6,1,2,6,1,0
OpenMM::CudaUpdateStateDataKernel::getTime,1,1,1,1,0,1,0,0
OpenMM::CudaUpdateStateDataKernel::getVelocities,4,4,5,1,2,4,1,0
OpenMM::CudaUpdateStateDataKernel::initialize,1,1,1,1,0,1,0,0
OpenMM::CudaUpdateStateDataKernel::loadCheckpoint,9,9,9,1,1,64,2,0
OpenMM::CudaUpdateStateDataKernel::setPeriodicBoxVectors,2,2,2,1,1,2,0,0
OpenMM::CudaUpdateStateDataKernel::setPositions,10,10,10,1,2,80,2,0
OpenMM::CudaUpdateStateDataKernel::setTime,2,2,2,1,1,2,0,0
OpenMM::CudaUpdateStateDataKernel::setVelocities,6,6,7,1,2,8,1,0
OpenMM::CudaVirtualSitesKernel::computePositions,1,1,1,1,0,1,0,0
OpenMM::CudaVirtualSitesKernel::CudaVirtualSitesKernel,1,1,1,1,0,1,0,0
OpenMM::CudaVirtualSitesKernel::initialize,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::addAngle,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::addGlobalParameter,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::addPerAngleParameter,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::AngleInfo::AngleInfo,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::AngleInfo::AngleInfo,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::AngleParameterInfo::AngleParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::AngleParameterInfo::AngleParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::CustomAngleForce,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::getAngleParameters,2,2,3,1,1,2,0,0
OpenMM::CustomAngleForce::getEnergyFunction,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::getGlobalParameterDefaultValue,2,2,3,1,1,2,0,0
OpenMM::CustomAngleForce::getGlobalParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomAngleForce::getNumAngles,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::getNumGlobalParameters,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::getNumPerAngleParameters,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::getPerAngleParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomAngleForce::GlobalParameterInfo::GlobalParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::GlobalParameterInfo::GlobalParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::setAngleParameters,2,2,3,1,1,2,0,0
OpenMM::CustomAngleForce::setEnergyFunction,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForce::setGlobalParameterDefaultValue,2,2,3,1,1,2,0,0
OpenMM::CustomAngleForce::setGlobalParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomAngleForce::setPerAngleParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomAngleForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::CustomAngleForceImpl::CustomAngleForceImpl,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForceImpl::getDefaultParameters,2,2,2,1,1,2,0,0
OpenMM::CustomAngleForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForceImpl::initialize,6,6,9,1,2,17,1,0
OpenMM::CustomAngleForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForceImpl::~CustomAngleForceImpl,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForceProxy::CustomAngleForceProxy,1,1,1,1,0,1,0,0
OpenMM::CustomAngleForceProxy::deserialize,8,8,8,1,2,28,1,0
OpenMM::CustomAngleForceProxy::serialize,5,5,5,1,2,12,1,0
OpenMM::CustomBondForce::addBond,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::addGlobalParameter,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::addPerBondParameter,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::BondInfo::BondInfo,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::BondInfo::BondInfo,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::BondParameterInfo::BondParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::BondParameterInfo::BondParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::CustomBondForce,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::getBondParameters,2,2,3,1,1,2,0,0
OpenMM::CustomBondForce::getEnergyFunction,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::getGlobalParameterDefaultValue,2,2,3,1,1,2,0,0
OpenMM::CustomBondForce::getGlobalParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomBondForce::getNumBonds,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::getNumGlobalParameters,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::getNumPerBondParameters,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::getPerBondParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomBondForce::GlobalParameterInfo::GlobalParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::GlobalParameterInfo::GlobalParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::setBondParameters,2,2,3,1,1,2,0,0
OpenMM::CustomBondForce::setEnergyFunction,1,1,1,1,0,1,0,0
OpenMM::CustomBondForce::setGlobalParameterDefaultValue,2,2,3,1,1,2,0,0
OpenMM::CustomBondForce::setGlobalParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomBondForce::setPerBondParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomBondForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::CustomBondForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::CustomBondForceImpl::CustomBondForceImpl,1,1,1,1,0,1,0,0
OpenMM::CustomBondForceImpl::getBondedParticles,2,2,2,1,1,2,0,0
OpenMM::CustomBondForceImpl::getDefaultParameters,2,2,2,1,1,2,0,0
OpenMM::CustomBondForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::CustomBondForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::CustomBondForceImpl::initialize,5,5,7,1,2,9,1,0
OpenMM::CustomBondForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::CustomBondForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::CustomBondForceImpl::~CustomBondForceImpl,1,1,1,1,0,1,0,0
OpenMM::CustomBondForceProxy::CustomBondForceProxy,1,1,1,1,0,1,0,0
OpenMM::CustomBondForceProxy::deserialize,8,8,8,1,2,28,1,0
OpenMM::CustomBondForceProxy::serialize,5,5,5,1,2,12,1,0
OpenMM::CustomCompoundBondForce::addBond,2,2,2,1,1,2,0,0
OpenMM::CustomCompoundBondForce::addFunction,3,3,3,1,1,4,1,0
OpenMM::CustomCompoundBondForce::addGlobalParameter,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::addPerBondParameter,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::BondInfo::BondInfo,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::BondInfo::BondInfo,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::BondParameterInfo::BondParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::BondParameterInfo::BondParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::CustomCompoundBondForce,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::FunctionInfo::FunctionInfo,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::FunctionInfo::FunctionInfo,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::getBondParameters,2,2,3,1,1,2,0,0
OpenMM::CustomCompoundBondForce::getEnergyFunction,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::getFunctionParameters,2,2,3,1,1,2,0,0
OpenMM::CustomCompoundBondForce::getGlobalParameterDefaultValue,2,2,3,1,1,2,0,0
OpenMM::CustomCompoundBondForce::getGlobalParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomCompoundBondForce::getNumBonds,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::getNumFunctions,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::getNumGlobalParameters,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::getNumParticlesPerBond,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::getNumPerBondParameters,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::getPerBondParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomCompoundBondForce::GlobalParameterInfo::GlobalParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::GlobalParameterInfo::GlobalParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::setBondParameters,3,3,4,1,1,4,1,0
OpenMM::CustomCompoundBondForce::setEnergyFunction,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForce::setFunctionParameters,4,4,5,1,1,8,1,0
OpenMM::CustomCompoundBondForce::setGlobalParameterDefaultValue,2,2,3,1,1,2,0,0
OpenMM::CustomCompoundBondForce::setGlobalParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomCompoundBondForce::setPerBondParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomCompoundBondForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::CustomCompoundBondForceImpl::CustomCompoundBondForceImpl,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::FunctionPlaceholder::clone,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::FunctionPlaceholder::evaluate,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::FunctionPlaceholder::evaluateDerivative,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::FunctionPlaceholder::FunctionPlaceholder,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::FunctionPlaceholder::getNumArguments,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::getDefaultParameters,2,2,2,1,1,2,0,0
OpenMM::CustomCompoundBondForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::initialize,5,5,6,1,3,7,1,0
OpenMM::CustomCompoundBondForceImpl::prepareExpression,2,2,2,1,1,2,0,0
OpenMM::CustomCompoundBondForceImpl::replaceFunctions,10,10,11,1,2,56,2,0
OpenMM::CustomCompoundBondForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceImpl::~CustomCompoundBondForceImpl,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceProxy::CustomCompoundBondForceProxy,1,1,1,1,0,1,0,0
OpenMM::CustomCompoundBondForceProxy::deserialize,9,9,9,1,2,44,2,0
OpenMM::CustomCompoundBondForceProxy::serialize,6,6,6,1,2,20,1,0
OpenMM::CustomExternalForce::addGlobalParameter,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::addParticle,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::addPerParticleParameter,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::CustomExternalForce,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::getEnergyFunction,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::getGlobalParameterDefaultValue,2,2,3,1,1,2,0,0
OpenMM::CustomExternalForce::getGlobalParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomExternalForce::getNumGlobalParameters,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::getNumParticles,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::getNumPerParticleParameters,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::getParticleParameters,2,2,3,1,1,2,0,0
OpenMM::CustomExternalForce::getPerParticleParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomExternalForce::GlobalParameterInfo::GlobalParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::GlobalParameterInfo::GlobalParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::ParticleInfo::ParticleInfo,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::ParticleInfo::ParticleInfo,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::ParticleParameterInfo::ParticleParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::ParticleParameterInfo::ParticleParameterInfo,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::setEnergyFunction,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForce::setGlobalParameterDefaultValue,2,2,3,1,1,2,0,0
OpenMM::CustomExternalForce::setGlobalParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomExternalForce::setParticleParameters,2,2,3,1,1,2,0,0
OpenMM::CustomExternalForce::setPerParticleParameterName,2,2,3,1,1,2,0,0
OpenMM::CustomExternalForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::CustomExternalForceImpl::CustomExternalForceImpl,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForceImpl::getDefaultParameters,2,2,2,1,1,2,0,0
OpenMM::CustomExternalForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForceImpl::initialize,4,4,5,1,2,5,1,0
OpenMM::CustomExternalForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForceImpl::~CustomExternalForceImpl,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForceProxy::CustomExternalForceProxy,1,1,1,1,0,1,0,0
OpenMM::CustomExternalForceProxy::deserialize,8,8,8,1,2,28,1,0
OpenMM::CustomExternalForceProxy::serialize,5,5,5,1,2,12,1,0
OpenMM::CustomGBForce::addComputedValue,1,1,1,1,0,1,0,0
OpenMM::CustomGBForce::addEnergyTerm,1,1,1,1,0,1,0,0
