hash,time,message
e2d8c16,Thu Feb 2 01:12:53 2012,PdbFile and AmberInpcrdFile can return values as Numpy arrays
deb5526,Thu Feb 2 00:35:23 2012,Created Modeller class.  Two modeling methods are currently supported: deleteWater() and convertWater()
df60bf0,Wed Feb 1 20:02:05 2012,Use PDB 3.0 nomenclature for the Topology created by AmberPrmtopFile
6299521,Tue Jan 31 19:06:23 2012,Fixed bug when RPMDIntegrator uses more than 32 beads
f30ddfa,Tue Jan 31 18:46:42 2012,LocalEnergyMinimizer works with virtual sites
a566a07,Tue Jan 31 00:07:41 2012,Added index bounds checking to lots of methods
12daada,Mon Jan 30 18:57:23 2012,Fixed error in wrapping of arguments that are maps
470c9b7,Fri Jan 27 23:40:16 2012,Renamed math functions in Cuda kernels to single-precision equivalent [cos() -> cosf()]
fed5062,Fri Jan 27 19:41:12 2012,Tony's optimizations to reduce local memory use
2dd0931,Thu Jan 26 22:27:19 2012,ForceField support TIP4P and TIP5P
274be98,Thu Jan 26 19:48:03 2012,More fixes to compilation errors
55081e2,Thu Jan 26 01:00:01 2012,Tony's changes to error handling in the CUDA platform so it throws exceptions instead of calling exit()
832794f,Wed Jan 25 23:43:33 2012,Tony's changes to fix errors on Windows
94ecc95,Wed Jan 25 21:11:44 2012,OpenCL implementation of virtual sites
bfc1b52,Mon Jan 23 23:38:37 2012,Define both __div__ and __truediv__ to work on all Python versions
d648613,Mon Jan 23 21:24:33 2012,Changes to support Python 3
d1793e5,Fri Jan 20 23:55:18 2012,Eliminated nested classes  since SWIG didn't handle them well
f728d2f,Fri Jan 20 18:56:51 2012,Added missing units descriptions for virtual sites
fd01aa5,Thu Jan 19 23:31:53 2012,Implemented virtual sites for reference platform
cbd45dc,Wed Jan 18 21:28:44 2012,Revised the virtual site API to fix some problems with it
6074e2e,Wed Jan 18 19:58:28 2012,Created API for virtual sites
b0bda3a,Sat Jan 14 00:14:41 2012,Bug fix to previous bug fix
69812ad,Fri Jan 13 23:52:56 2012,Fixed bug in CustomIntegrator when atoms get reordered
43e57ba,Fri Jan 13 23:40:33 2012,Deleted a file that is no longer used.
c35407a,Fri Jan 13 20:16:03 2012,Tony Tye's optimizations to sorting.  Also a couple of other very minor fixes.
052aea3,Thu Jan 12 19:10:03 2012,Implemented per-DOF uniform random numbers for OpenCL.  Also fixed some bugs in getting and setting per-DOF variables.
0d5f265,Thu Jan 12 00:49:48 2012,Optimizations to CustomIntegrator: sum energy on the device  merge kernels when possible
b45e0d8,Wed Jan 11 21:55:11 2012,Computing energy without forces caused the array of forces to be overwritten
5f95295,Wed Jan 11 20:41:02 2012,Fixed bugs in velocity constraints
25e868e,Wed Jan 11 18:27:00 2012,The previous PDFs had markup showing
488b64f,Wed Jan 11 18:21:16 2012,"Added warning about Windows ""Program Compatibility Assistant"""
b791d97,Wed Jan 11 01:05:08 2012,"Fixed bug creating Python wrappers when the source code is inside a directory called ""src"""
12c95e7,Wed Jan 11 00:43:25 2012,Continuing to implement OpenCL CustomIntegrator: added velocity constraints (not yet fully debugged)
08021b4,Wed Jan 11 00:42:16 2012,Fixed incorrect comments
8819c21,Wed Jan 11 00:41:40 2012,Fixed bug in velocity constraints
6c159d0,Mon Jan 9 22:00:22 2012,Made it easier to stop a simulation by pressing control-c
0172608,Mon Jan 9 20:08:13 2012,Fixed bug in Python wrapper generation
f820e17,Mon Jan 9 18:59:00 2012,Fixed compilation error when using double precision for CustomIntegrator
9e4cf57,Mon Jan 9 18:41:26 2012,Continuing to implement OpenCL CustomIntegrator: added position constraints  and use double precision where possible
ce6af5f,Fri Jan 6 23:32:10 2012,Minor improvements to test script
dc8625a,Fri Jan 6 20:08:21 2012,Continuing implementation of OpenCL CustomIntegrator
36f6f9e,Fri Jan 6 19:18:59 2012,Replaced exit() with exceptions
591c5f9,Fri Jan 6 18:15:30 2012,Fixed bug in testInstallation script
7dfc3ae,Fri Jan 6 00:40:24 2012,Created testInstallation.py script
9c39f46,Fri Jan 6 00:39:46 2012,Minor fixes  added discussion of testInstallation.py script
c7c1360,Fri Jan 6 00:38:22 2012,Beginnings of OpenCL implementation of CustomIntegrator
b66c542,Thu Jan 5 17:51:47 2012,Edits based on Joy's comments
d0aba41,Thu Jan 5 08:05:44 2012,Updated AMOEBA plug-in section and install instructions for 4.0
b5964c7,Thu Jan 5 00:05:32 2012,Updated application guide
fbe20d2,Wed Jan 4 23:17:31 2012,File was not updated w/ r3053
d521388,Wed Jan 4 20:08:51 2012,Minor API change to fix problem in wrapper generation
133b80e,Wed Jan 4 19:40:36 2012,Python API generator no longer requires xpath library
3eff31f,Tue Jan 3 20:06:47 2012,Python examples only simulate 10 000 time steps instead of 100 000
6c6161c,Tue Jan 3 19:48:58 2012,Fixed bug in recognizing incomplete TER records in PDB files
9509333,Tue Jan 3 18:59:25 2012,Added methods to set variables by name
4ca69ec,Sat Dec 17 01:09:19 2011,Fixed Python API builder to handle CustomIntegrator
50154b8,Fri Dec 16 22:58:22 2011,Implemented velocity constraints for CustomIntegrator
dfba24e,Thu Dec 15 20:10:37 2011,Created CustomIntegrator  including reference implementation
e9c5ab1,Thu Dec 15 16:25:34 2011,Memory leak fix
d32d292,Tue Dec 13 01:36:35 2011,Minor updates to installation instructions
c178e2c,Tue Dec 13 01:23:04 2011,Minor cleanup
6bea0a8,Tue Dec 13 00:47:13 2011,Workarounds for bug in AMD compiler on Mac
8ae2a59,Mon Dec 12 19:51:49 2011,Removed test Ewald/PME test for small systems
77742df,Mon Dec 12 19:51:03 2011,Modified threadsPerBlock for several kernels and added launch_bounds
dacebfd,Mon Dec 12 19:46:54 2011,Really(?) fixed illegal memory access
21804e9,Mon Dec 12 18:51:38 2011,Fixed illegal memory access
c306d80,Thu Dec 8 12:17:54 2011,Mod to diagnostic output
fefc929,Thu Dec 8 12:13:04 2011,Fix for case where r=S
b500932,Thu Dec 1 21:25:09 2011,Workaround for Nvidia compiler bug where compute level 1.2 processors try to compile double precision code
b79d9e8,Tue Nov 29 19:39:42 2011,Fixed references for free energy plugin
e79f075,Tue Nov 29 18:44:29 2011,Added John's edit to free energy plugin sectio
b39cd4e,Tue Nov 29 17:58:39 2011,Final documentation for 4.0
9f7f9e6,Tue Nov 29 17:51:37 2011,John's free energy plugin example
b581278,Tue Nov 29 01:46:43 2011,Removed very small system tests
8e3be82,Tue Nov 29 01:33:32 2011,Workaround for bug on Lion that incorrectly reports the maximum workgroup size
9a1b72f,Mon Nov 28 22:21:20 2011,When creating a System  add a CMMotionRemover by default
2586776,Mon Nov 28 22:20:22 2011,Switched to a more accurate approximation for erfc()
da5196d,Thu Nov 24 00:07:30 2011,Labute GB/VI parameters
2b50848,Wed Nov 23 22:21:12 2011,Added copyright Removed debugging code
3676296,Wed Nov 23 17:35:43 2011,Edits to remove some VC9 warnings
d5a7dd8,Fri Nov 18 23:52:50 2011,Updated version number to 4.0 in two files
45d017a,Fri Nov 18 22:43:15 2011,Minor documentation updates
534fd40,Fri Nov 18 22:41:40 2011,Added examples for app
ec05f1c,Fri Nov 18 19:02:58 2011,Energy minimizer is more robust when constraints are present
51ddfb2,Fri Nov 18 08:09:14 2011,Joy's first pass edits of chapters 1-11
e0dfd82,Fri Nov 18 01:15:41 2011,Mods for clean Windows compile
2588001,Fri Nov 18 00:18:49 2011,Joy's edits
1c2c661,Thu Nov 17 23:14:15 2011,Edit to remove Windows warnings
018603a,Thu Nov 17 18:33:43 2011,Added remark about this release not including AMOEBA parameters for nucleic acids
3c45b7c,Thu Nov 17 01:07:17 2011,Fix for force copy
085a43b,Thu Nov 17 00:45:17 2011,Check if aewald has been set  if not  then call NonbondedForceImpl::calcPMEParameters() to set aewald and grid dimensions
1e2606e,Thu Nov 17 00:07:50 2011,Fixed bug in parallel nonbonded force
1a21cf0,Wed Nov 16 23:33:34 2011,Fix for initialization
bdf9d9d,Wed Nov 16 23:07:07 2011,Added missing initializations
3d670d6,Wed Nov 16 22:58:47 2011,Fixed bug in handling wildcards with multiple XML files
60aa386,Wed Nov 16 22:01:15 2011,Remove print statement
079951a,Wed Nov 16 22:00:37 2011,Remove print statement
68318b9,Wed Nov 16 21:29:42 2011,Modify assignment of multipole axis atoms to match Tinker for ambiguous cases Use GK overlap factors for Grycuk algorithm (was OBC)
df76e34,Wed Nov 16 21:06:53 2011,Max number of torsion-torsion grids increased to 12
b9c09b7,Tue Nov 15 23:36:01 2011,By default  use OpenCL instead of CUDA
0f83a74,Tue Nov 15 23:26:50 2011,Minor changes to work under CUDA 4.1
efc8cdb,Tue Nov 15 19:06:31 2011,Fixed error when retrieving a numpy array twice
f6c08a0,Tue Nov 15 18:47:36 2011,Name for Coulomb unit was defined incorrectly
74e0ee2,Tue Nov 15 01:41:49 2011,Bug fix
4d61460,Tue Nov 15 00:07:03 2011,Wrote installation chapter.  Lots of other minor changes.
2b3aa37,Mon Nov 14 20:30:29 2011,Added Tom's documentation on RPMD plugin.  Added section on platform-specific properties.  Updated installation instructions.
9e56b30,Mon Nov 14 19:51:18 2011,Bug fix got GBVI force
db8b58e,Mon Nov 14 19:50:51 2011,Bug fix for GBVI force
dcd9f1c,Sat Nov 12 01:23:07 2011,Fix for Amoeba test cases not compiling in debug mode
c71f95b,Sat Nov 12 00:25:44 2011,Unit tests for nonbonded and GBSAOBC
38c2015,Fri Nov 11 23:23:13 2011,Update to nonbonded and implicit solvent tests
7b5344d,Fri Nov 11 22:36:01 2011,Bug fix to the previous commit
8ec95df,Fri Nov 11 21:46:58 2011,Change to build correctly on Lion.  Also  build Python by default.
31748d0,Fri Nov 11 20:53:05 2011,Workaround for compiler bug on Lion
fd23327,Fri Nov 11 20:43:46 2011,Corrected units
0594d30,Fri Nov 11 19:29:42 2011,Added missing OBC parameters
3685f2f,Fri Nov 11 00:34:52 2011,Bug fix
bd8c49d,Thu Nov 10 23:42:14 2011,Changed default scaling method for GB/VI Born radii calculation to QuinticSpline
032e18d,Thu Nov 10 23:38:16 2011,Removed debug code In Born radii calculation for particle i  removed factor of lambda associated w/ particle i
076eb95,Thu Nov 10 23:28:51 2011,Edited discussion of AMOBEA nonbonded methods Removed mention of separate AMOEBA water file
691a45f,Thu Nov 10 22:22:44 2011,Lots of updates based on Joy's comments
03a5288,Thu Nov 10 22:01:07 2011,Fixed lots of warnings and errors on Lion
dbccf50,Thu Nov 10 18:26:55 2011,Fix for OBC Born sum
f0cfae4,Wed Nov 9 23:56:28 2011,Added diagnostic method to GBVI
65f9d47,Wed Nov 9 23:54:47 2011,Adjustment to cutoff for unit test  also rename TestCudaOBCForce2 to TestCudaGBSAOBCForce2
6e837d7,Wed Nov 9 22:54:49 2011,Added unit tests for nonbonded  OBC  and GBVI forces
d8d1e0f,Wed Nov 9 20:59:41 2011,Cleanup GBVI code
65f4892,Tue Nov 8 23:54:44 2011,Added missing include file
9425210,Tue Nov 8 23:23:51 2011,Applied rev 3035 fix for OpenCL OBC Born to all code blocks
a955feb,Tue Nov 8 22:11:42 2011,Cleanup
8217295,Tue Nov 8 21:53:02 2011,Throw an exception if RPMDIntegrator is used with constraints
c9bb974,Tue Nov 8 21:52:52 2011,Minor edits
b3dbaea,Tue Nov 8 21:47:32 2011,Bug fixes for Nvidia OBC
3a55714,Tue Nov 8 20:35:05 2011,Removed reference to amoeba_water.xml
40f02bd,Tue Nov 8 18:51:09 2011,Included AMOEBA implicit solvent example/options
af5c8bb,Tue Nov 8 18:10:33 2011,Added data files that missed getting checked in
c6e315a,Tue Nov 8 01:07:25 2011,Cleanup of code formatting
1d2c0a0,Tue Nov 8 00:49:44 2011,Merged a change that Mark checked into the pyopenmm repository after the app had already been moved
ccc0ba8,Mon Nov 7 23:55:22 2011,Moved OpenMM app into the main OpenMM project
7bf291e,Mon Nov 7 23:11:47 2011,Joy's edits
55190bf,Mon Nov 7 22:26:23 2011,Added documentation for nonbonded ixns/induced dipoles specific to AMOEBA
d274d65,Mon Nov 7 20:52:42 2011,Updated developer guide for 4.0.
30d336f,Mon Nov 7 20:46:14 2011,Added preprocessor option OPENMMCUDA_BUILDING_SHARED_LIBRARY for Windows compilation
26a489d,Mon Nov 7 20:45:14 2011,Added OPENMMCUDA_EXPORT to several Cuda platform methods used by free energy plugin
1b4e96d,Mon Nov 7 20:42:39 2011,Added section describing free energy plugin Removed benchmark sections Modified page numbering for Part I  Sections 8 9 from Roman numerals to decimal values
e9f6e1b,Mon Nov 7 20:35:01 2011,Fixed error in comment
b54f589,Sat Nov 5 01:47:03 2011,Removed unused accessor calls
e7c3e2a,Sat Nov 5 00:40:56 2011,Removed unused accessors
a3bbd5a,Sat Nov 5 00:09:00 2011,Remove commented out declarations
0a55d72,Sat Nov 5 00:04:25 2011,Removed unused accessors  set missing initializations in AmoebaVdwForce
bc961dd,Fri Nov 4 23:24:16 2011,Fixed bugs in CPU version of PME
cb388ac,Fri Nov 4 22:45:41 2011,Fixed bugs in CPU version of FFT
52a6a36,Fri Nov 4 21:07:02 2011,Fixed bugs in CPU version of Custom GB
600a7af,Fri Nov 4 18:06:49 2011,Fixed bug in CPU version of GBSA
ad2d5c0,Thu Nov 3 22:51:54 2011,Added volatile keywords to work correctly with CUDA 4.1
0abe528,Wed Nov 2 23:43:16 2011,Updated version number to 4.0
fd0060d,Wed Nov 2 23:30:35 2011,Further updates to application guide
5a946c2,Wed Nov 2 23:08:48 2011,Correction to the previous optimization
7e544ed,Wed Nov 2 23:01:04 2011,Eliminated some duplicated work
6381988,Wed Nov 2 22:17:03 2011,Fixed some incorrect argument indices
358ce20,Tue Nov 1 18:25:44 2011,Application guide is mostly complete (exception installation section)
271dadf,Sat Oct 29 01:14:25 2011,Continuing to write application guide
a9a74ff,Thu Oct 27 23:59:56 2011,Continuing to write application guide
6660be2,Thu Oct 27 18:28:11 2011,Added OpenCLPlatformIndex property for selecting platform
0308dbf,Wed Oct 26 22:56:00 2011,Moved gpuSetNonbondedSoftcoreParameters() to freeEnergyCudaGpu.cpp
2c708e0,Wed Oct 26 20:40:24 2011,Added missing iostream header
8960d7b,Wed Oct 26 18:33:12 2011,Began updating manual for 4.0.
028ad9d,Tue Oct 25 23:36:19 2011,Workaround for crash on AMD GPUs
2cf8711,Tue Oct 25 23:35:35 2011,Minor bug fix
efe4025,Tue Oct 25 22:32:51 2011,Temp fix for tempBuffers used w/ cutoffs
b9d12c4,Tue Oct 25 20:50:27 2011,Clean code and several bug fixes to GB/VI and Obc for nonbonded methods w/ cutoffs
ce74c6a,Tue Oct 25 18:47:50 2011,More changes from Tony to reduce local memory use
3f64d97,Tue Oct 25 17:03:34 2011,GBSA OBC thread block size now based in part on available shared memory
09c1460,Tue Oct 25 16:35:13 2011,Threads per block for GB/VI kernels take into account required shared memory Padded atom entries in Born radii memory now initialized to zero launch bounds guards now included for several kernels
dbea515,Tue Oct 25 00:50:26 2011,Fix for GB/VI
805d414,Mon Oct 24 22:24:52 2011,Edited and commented on draft
2188d92,Mon Oct 24 18:18:08 2011,Removed diagnostic message
5baba85,Mon Oct 24 18:14:02 2011,Mods for additions/deletions to free energy plugin interface
bc85b9f,Mon Oct 24 18:12:35 2011,Extened Free energy plugin to allow cutoffs  cleaned up code and added tests
d4441c1,Thu Oct 20 23:32:42 2011,Added Born radius scaling method and associated parameters
ca9e8f8,Thu Oct 20 23:25:42 2011,Beginning of application guide
7334bd9,Thu Oct 20 23:16:43 2011,Added some missing Windows EXPORTs
55678aa,Wed Oct 19 18:07:41 2011,Removed unused parameters
906a047,Tue Oct 18 22:20:53 2011,Bug fixes to CustomGBForce
8b544e9,Tue Oct 18 22:20:33 2011,Recognize all whitespace characters in expressions  not just spaces
73369dd,Mon Oct 17 22:47:42 2011,Minor optimizations to reorderAtoms()
2927116,Mon Oct 17 19:17:13 2011,Fixed compilation errors on Windows
b982b0e,Sat Oct 15 00:03:29 2011,Fixed some incorrect argument indices
4e40299,Fri Oct 14 23:58:38 2011,Created para-hydrogen test case for RPMD
0ba4946,Thu Oct 13 23:26:59 2011,Implemented == and != operators for Vec3
b711953,Thu Oct 13 23:06:09 2011,Bug fix to OpenCL RPMD
49e268f,Wed Oct 12 22:14:51 2011,Bug fixes to OpenCL RPMD
4405b16,Tue Oct 11 00:13:35 2011,Tony Tye's optimization to reduce local memory use
69e7537,Fri Oct 7 22:22:20 2011,"Added ""const"" and ""restrict"" to lots of kernel arguments to let the compiler do more optimizations"
bf8b9f3,Fri Oct 7 00:30:26 2011,Fixed errors in GB on AMD GPUs
b475e12,Thu Oct 6 22:14:18 2011,Added a missing #include that caused compilation to fail
9dd055e,Thu Oct 6 21:38:03 2011,Add unit test for NonbondedSoftcoreForce Cleanup code associated w/ NonbondedSoftcoreForce
ab60bff,Thu Oct 6 20:13:46 2011,Fixed bug in OpenCL RPMD implementation
326627a,Wed Oct 5 22:53:50 2011,Cleaned up code
a587c65,Wed Oct 5 22:53:09 2011,Minor mods
7f561d6,Wed Oct 5 19:56:27 2011,Cosmetic changes
b64535d,Wed Oct 5 19:51:07 2011,Add TestReferenceOBCSoftcoreForce
1d11610,Wed Oct 5 19:50:42 2011,Mods for OBCSoftcore
6718e0c,Wed Oct 5 19:50:11 2011,Code cleanup
1079a31,Tue Oct 4 22:45:42 2011,Interface change for computeBornRadii() method
4d49957,Tue Oct 4 22:39:09 2011,Cleaned up code
e9505f5,Mon Oct 3 22:54:13 2011,Replaced references to usage of OBC algorithm for calculating Born radii in OpenMM/AMOEBA w/ the Grycuk algorithm
cff89c5,Mon Oct 3 20:43:42 2011,Turn off diagnostics
25058a7,Fri Sep 30 23:05:04 2011,Replaced calculation of Born radii using OBC algorithm w/ Grycuk algorithm TorsionTorsion grids reordered  if needed  so that first angle is the 'slow' index Fixes for MonteCarloBarostat
e772769,Fri Sep 30 17:43:26 2011,Added enforcePeriodicBox flag to RPMDIntegrator::getState()
8b1c12e,Fri Sep 30 17:11:44 2011,Implemented deepcopy for Vec3
